0.60975;67.9220490456;cnn;4;0;4000;600;5000;0
0.77075;72.43740201;cnn;4;0;4000;600;5000;10
0.75575;69.1154539585;cnn;4;0;4000;600;5000;20
0.75575;68.8915469646;cnn;4;0;4000;600;5000;30
0.78425;71.3400588036;cnn;4;0;4000;600;5000;40
0.774;68.1104199886;cnn;4;0;4000;600;5000;50
0.792;67.5436542034;cnn;4;0;4000;600;5000;60
0.76925;72.1922678947;cnn;4;0;4000;600;5000;70
0.7435;69.3869941235;cnn;4;0;4000;600;5000;80
0.743;67.681014061;cnn;4;0;4000;600;5000;90
0.762;69.2624480724;cnn;4;0;4000;600;5000;100
0.75825;69.3278639317;cnn;4;0;4000;600;5000;110
0.7765;69.0271279812;cnn;4;0;4000;600;5000;120
0.74575;66.4582998753;cnn;4;0;4000;600;5000;130
0.77075;67.5831301212;cnn;4;0;4000;600;5000;140
0.74275;69.524004221;cnn;4;0;4000;600;5000;150
0.74275;69.7971851826;cnn;4;0;4000;600;5000;160
0.75325;67.1781749725;cnn;4;0;4000;600;5000;170
0.769;68.647603035;cnn;4;0;4000;600;5000;180
0.7635;69.3438849449;cnn;4;0;4000;600;5000;190
0.71575;69.443849802;cnn;4;0;4000;600;5000;200
0.788;84.5536429882;cnn;4;0;4000;1000;5000;0
0.8075;88.4980199337;cnn;4;0;4000;1000;5000;10
0.80575;85.2635848522;cnn;4;0;4000;1000;5000;20
0.80425;84.0575799942;cnn;4;0;4000;1000;5000;30
0.8055;85.8931879997;cnn;4;0;4000;1000;5000;40
0.80025;86.0321228504;cnn;4;0;4000;1000;5000;50
0.81425;83.2922160625;cnn;4;0;4000;1000;5000;60
0.81025;83.2265369892;cnn;4;0;4000;1000;5000;70
0.8145;86.0742709637;cnn;4;0;4000;1000;5000;80
0.798;85.5157389641;cnn;4;0;4000;1000;5000;90
0.79;84.3946900368;cnn;4;0;4000;1000;5000;100
0.7835;84.7384150028;cnn;4;0;4000;1000;5000;110
0.79575;83.4508960247;cnn;4;0;4000;1000;5000;120
0.79425;82.588778019;cnn;4;0;4000;1000;5000;130
0.77425;85.6214189529;cnn;4;0;4000;1000;5000;140
0.772;85.491861105;cnn;4;0;4000;1000;5000;150
0.78;81.8682160378;cnn;4;0;4000;1000;5000;160
0.79525;88.0309848785;cnn;4;0;4000;1000;5000;170
0.796;86.1884357929;cnn;4;0;4000;1000;5000;180
0.78025;84.9796769619;cnn;4;0;4000;1000;5000;190
0.7865;85.1515870094;cnn;4;0;4000;1000;5000;200
0.7665;68.7724401951;cnn;4;1;4000;600;5000;0
0.73;69.410089016;cnn;4;1;4000;600;5000;10
0.77025;67.4864211082;cnn;4;1;4000;600;5000;20
0.783;66.3002960682;cnn;4;1;4000;600;5000;30
0.78;69.8072891235;cnn;4;1;4000;600;5000;40
0.763;67.1256701946;cnn;4;1;4000;600;5000;50
0.75875;67.2624120712;cnn;4;1;4000;600;5000;60
0.78125;66.8269269466;cnn;4;1;4000;600;5000;70
0.73825;66.6977939606;cnn;4;1;4000;600;5000;80
0.735;66.1370558739;cnn;4;1;4000;600;5000;90
0.73175;70.539618969;cnn;4;1;4000;600;5000;100
0.76375;67.1771421432;cnn;4;1;4000;600;5000;110
0.76625;67.8112869263;cnn;4;1;4000;600;5000;120
0.7525;68.3438038826;cnn;4;1;4000;600;5000;130
0.7625;68.647233963;cnn;4;1;4000;600;5000;140
0.76475;65.9977900982;cnn;4;1;4000;600;5000;150
0.73775;69.806071043;cnn;4;1;4000;600;5000;160
0.774;67.4400980473;cnn;4;1;4000;600;5000;170
0.7475;68.7367548943;cnn;4;1;4000;600;5000;180
0.708;67.0254371166;cnn;4;1;4000;600;5000;190
0.77375;69.6133341789;cnn;4;1;4000;600;5000;200
0.821;85.0997829437;cnn;4;1;4000;1000;5000;0
0.817;83.5699708462;cnn;4;1;4000;1000;5000;10
0.811;84.7440180779;cnn;4;1;4000;1000;5000;20
0.8065;85.7489259243;cnn;4;1;4000;1000;5000;30
0.8015;84.7883450985;cnn;4;1;4000;1000;5000;40
0.794;83.0268280506;cnn;4;1;4000;1000;5000;50
0.80625;85.1669170856;cnn;4;1;4000;1000;5000;60
0.81175;85.0298860073;cnn;4;1;4000;1000;5000;70
0.79025;83.5840888023;cnn;4;1;4000;1000;5000;80
0.80475;83.4330029488;cnn;4;1;4000;1000;5000;90
0.77575;87.9100441933;cnn;4;1;4000;1000;5000;100
0.8055;83.914744854;cnn;4;1;4000;1000;5000;110
0.74925;83.8631520271;cnn;4;1;4000;1000;5000;120
0.803;86.5521140099;cnn;4;1;4000;1000;5000;130
0.77125;85.3862907887;cnn;4;1;4000;1000;5000;140
0.788;87.9138288498;cnn;4;1;4000;1000;5000;150
0.77675;84.3781540394;cnn;4;1;4000;1000;5000;160
0.79025;86.4940741062;cnn;4;1;4000;1000;5000;170
0.795;84.8715369701;cnn;4;1;4000;1000;5000;180
0.76875;83.7363858223;cnn;4;1;4000;1000;5000;190
0.78375;83.8228619099;cnn;4;1;4000;1000;5000;200
0.61225;69.6941678524;cnn;4;2;4000;600;5000;0
0.7225;66.5604028702;cnn;4;2;4000;600;5000;10
0.76875;66.1917750835;cnn;4;2;4000;600;5000;20
0.762;68.9786908627;cnn;4;2;4000;600;5000;30
0.778;69.8653399944;cnn;4;2;4000;600;5000;40
0.776;68.3478720188;cnn;4;2;4000;600;5000;50
0.77625;68.8034160137;cnn;4;2;4000;600;5000;60
0.79125;68.0268559456;cnn;4;2;4000;600;5000;70
0.7435;68.3572809696;cnn;4;2;4000;600;5000;80
0.78;70.6651060581;cnn;4;2;4000;600;5000;90
0.7605;69.4452757835;cnn;4;2;4000;600;5000;100
0.75425;65.5460150242;cnn;4;2;4000;600;5000;110
0.76175;68.082392931;cnn;4;2;4000;600;5000;120
0.74375;67.3085269928;cnn;4;2;4000;600;5000;130
0.7555;67.9252769947;cnn;4;2;4000;600;5000;140
0.76375;67.2834589481;cnn;4;2;4000;600;5000;150
0.705;69.0067667961;cnn;4;2;4000;600;5000;160
0.77575;68.7172529697;cnn;4;2;4000;600;5000;170
0.7595;68.761302948;cnn;4;2;4000;600;5000;180
0.73775;68.1940889359;cnn;4;2;4000;600;5000;190
0.7845;70.7768881321;cnn;4;2;4000;600;5000;200
0.8045;86.2317659855;cnn;4;2;4000;1000;5000;0
0.7735;82.9164898396;cnn;4;2;4000;1000;5000;10
0.818;86.0876369476;cnn;4;2;4000;1000;5000;20
0.81725;85.6060228348;cnn;4;2;4000;1000;5000;30
0.8105;84.4756970406;cnn;4;2;4000;1000;5000;40
0.818;84.5237021446;cnn;4;2;4000;1000;5000;50
0.7885;87.2190551758;cnn;4;2;4000;1000;5000;60
0.7945;86.5841169357;cnn;4;2;4000;1000;5000;70
0.7885;84.9688851833;cnn;4;2;4000;1000;5000;80
0.7875;88.438313961;cnn;4;2;4000;1000;5000;90
0.7515;86.2627589703;cnn;4;2;4000;1000;5000;100
0.782;89.3910861015;cnn;4;2;4000;1000;5000;110
0.77275;89.0546579361;cnn;4;2;4000;1000;5000;120
0.79625;84.9144079685;cnn;4;2;4000;1000;5000;130
0.76725;88.9081721306;cnn;4;2;4000;1000;5000;140
0.81175;87.0256130695;cnn;4;2;4000;1000;5000;150
0.808;84.4352741241;cnn;4;2;4000;1000;5000;160
0.784;88.9741749763;cnn;4;2;4000;1000;5000;170
0.793;85.3337988853;cnn;4;2;4000;1000;5000;180
0.785;84.556841135;cnn;4;2;4000;1000;5000;190
0.7845;85.9879150391;cnn;4;2;4000;1000;5000;200
0.74075;70.7847599983;cnn;4;3;4000;600;5000;0
0.66975;68.9481949806;cnn;4;3;4000;600;5000;10
0.72725;67.4107689857;cnn;4;3;4000;600;5000;20
0.67075;68.7133069038;cnn;4;3;4000;600;5000;30
0.70425;69.7842571735;cnn;4;3;4000;600;5000;40
0.7625;68.3051609993;cnn;4;3;4000;600;5000;50
0.7815;67.6930220127;cnn;4;3;4000;600;5000;60
0.691;70.3677549362;cnn;4;3;4000;600;5000;70
0.76875;70.2001450062;cnn;4;3;4000;600;5000;80
0.7215;68.5473639965;cnn;4;3;4000;600;5000;90
0.76475;67.3205981255;cnn;4;3;4000;600;5000;100
0.77375;70.5656979084;cnn;4;3;4000;600;5000;110
0.76575;68.6894319057;cnn;4;3;4000;600;5000;120
0.75075;68.5617980957;cnn;4;3;4000;600;5000;130
0.7525;69.5462999344;cnn;4;3;4000;600;5000;140
0.76075;72.1969671249;cnn;4;3;4000;600;5000;150
0.7585;67.4736430645;cnn;4;3;4000;600;5000;160
0.76075;67.9293398857;cnn;4;3;4000;600;5000;170
0.7265;70.9693319798;cnn;4;3;4000;600;5000;180
0.762;71.0215678215;cnn;4;3;4000;600;5000;190
0.7525;70.8993220329;cnn;4;3;4000;600;5000;200
0.77525;86.3292541504;cnn;4;3;4000;1000;5000;0
0.802;87.0843141079;cnn;4;3;4000;1000;5000;10
0.79925;85.7865300179;cnn;4;3;4000;1000;5000;20
0.8045;85.1270830631;cnn;4;3;4000;1000;5000;30
0.8095;87.8773958683;cnn;4;3;4000;1000;5000;40
0.805;86.3233070374;cnn;4;3;4000;1000;5000;50
0.80375;83.3881077766;cnn;4;3;4000;1000;5000;60
0.7975;85.7192840576;cnn;4;3;4000;1000;5000;70
0.797;87.7100279331;cnn;4;3;4000;1000;5000;80
0.77375;84.1793859005;cnn;4;3;4000;1000;5000;90
0.8045;85.5929880142;cnn;4;3;4000;1000;5000;100
0.76;85.5560369492;cnn;4;3;4000;1000;5000;110
0.7905;84.6949260235;cnn;4;3;4000;1000;5000;120
0.8065;83.8359339237;cnn;4;3;4000;1000;5000;130
0.79325;86.7071340084;cnn;4;3;4000;1000;5000;140
0.79925;86.6294429302;cnn;4;3;4000;1000;5000;150
0.7985;84.5491499901;cnn;4;3;4000;1000;5000;160
0.78775;88.8184349537;cnn;4;3;4000;1000;5000;170
0.796;86.7768471241;cnn;4;3;4000;1000;5000;180
0.78375;87.0943748951;cnn;4;3;4000;1000;5000;190
0.795;84.0934998989;cnn;4;3;4000;1000;5000;200
0.76825;68.0234870911;cnn;4;4;4000;600;5000;0
0.77775;68.7178440094;cnn;4;4;4000;600;5000;10
0.7875;71.1072149277;cnn;4;4;4000;600;5000;20
0.70525;71.374352932;cnn;4;4;4000;600;5000;30
0.78125;68.7500309944;cnn;4;4;4000;600;5000;40
0.7615;70.5948040485;cnn;4;4;4000;600;5000;50
0.77175;70.5382668972;cnn;4;4;4000;600;5000;60
0.77425;70.2350029945;cnn;4;4;4000;600;5000;70
0.773;68.4244091511;cnn;4;4;4000;600;5000;80
0.74375;70.5980811119;cnn;4;4;4000;600;5000;90
0.74725;69.9224939346;cnn;4;4;4000;600;5000;100
0.7725;68.779116869;cnn;4;4;4000;600;5000;110
0.74225;69.3427751064;cnn;4;4;4000;600;5000;120
0.77725;70.3744199276;cnn;4;4;4000;600;5000;130
0.7505;69.6269021034;cnn;4;4;4000;600;5000;140
0.74175;67.8420381546;cnn;4;4;4000;600;5000;150
0.767;70.8006339073;cnn;4;4;4000;600;5000;160
0.761;71.0011320114;cnn;4;4;4000;600;5000;170
0.7675;68.8046281338;cnn;4;4;4000;600;5000;180
0.75775;69.3405001163;cnn;4;4;4000;600;5000;190
0.77825;71.1490170956;cnn;4;4;4000;600;5000;200
0.7825;86.9175000191;cnn;4;4;4000;1000;5000;0
0.79025;85.0313169956;cnn;4;4;4000;1000;5000;10
0.813;87.2122139931;cnn;4;4;4000;1000;5000;20
0.744;87.0829660892;cnn;4;4;4000;1000;5000;30
0.811;87.1481969357;cnn;4;4;4000;1000;5000;40
0.80175;87.0209960938;cnn;4;4;4000;1000;5000;50
0.791;87.585187912;cnn;4;4;4000;1000;5000;60
0.80375;85.8366560936;cnn;4;4;4000;1000;5000;70
0.80625;85.4143099785;cnn;4;4;4000;1000;5000;80
0.80375;88.4477078915;cnn;4;4;4000;1000;5000;90
0.79825;87.3340089321;cnn;4;4;4000;1000;5000;100
0.81425;85.423055172;cnn;4;4;4000;1000;5000;110
0.80225;97.0369470119;cnn;4;4;4000;1000;5000;120
0.78875;87.9841499329;cnn;4;4;4000;1000;5000;130
0.784;86.1746890545;cnn;4;4;4000;1000;5000;140
0.78775;86.1838319302;cnn;4;4;4000;1000;5000;150
0.799;86.5194358826;cnn;4;4;4000;1000;5000;160
0.7765;89.9036078453;cnn;4;4;4000;1000;5000;170
0.79525;87.6576249599;cnn;4;4;4000;1000;5000;180
0.78975;88.1805858612;cnn;4;4;4000;1000;5000;190
0.7805;87.5187439919;cnn;4;4;4000;1000;5000;200
0.761;69.1714920998;cnn;4;5;4000;600;5000;0
0.6575;68.7121860981;cnn;4;5;4000;600;5000;10
0.76575;68.3934710026;cnn;4;5;4000;600;5000;20
0.75475;70.6172561646;cnn;4;5;4000;600;5000;30
0.7615;69.7388482094;cnn;4;5;4000;600;5000;40
0.7775;67.9512941837;cnn;4;5;4000;600;5000;50
0.77775;70.3356471062;cnn;4;5;4000;600;5000;60
0.7835;69.2388730049;cnn;4;5;4000;600;5000;70
0.75425;67.9120221138;cnn;4;5;4000;600;5000;80
0.76425;68.6853919029;cnn;4;5;4000;600;5000;90
0.73;90.7976400852;cnn;4;5;4000;600;5000;100
0.75375;70.2576451302;cnn;4;5;4000;600;5000;110
0.77425;69.3970000744;cnn;4;5;4000;600;5000;120
0.7575;68.4604530334;cnn;4;5;4000;600;5000;130
0.74525;67.7690761089;cnn;4;5;4000;600;5000;140
0.76625;68.1843690872;cnn;4;5;4000;600;5000;150
0.75;70.3632009029;cnn;4;5;4000;600;5000;160
0.7435;69.5423240662;cnn;4;5;4000;600;5000;170
0.73325;68.3908810616;cnn;4;5;4000;600;5000;180
0.75325;70.7472720146;cnn;4;5;4000;600;5000;190
0.77275;70.6404109001;cnn;4;5;4000;600;5000;200
0.79675;87.3098750114;cnn;4;5;4000;1000;5000;0
0.81425;87.485888958;cnn;4;5;4000;1000;5000;10
0.784;87.4617621899;cnn;4;5;4000;1000;5000;20
0.80425;85.1976702213;cnn;4;5;4000;1000;5000;30
0.8135;85.6151881218;cnn;4;5;4000;1000;5000;40
0.80875;88.3031749725;cnn;4;5;4000;1000;5000;50
0.785;85.0170462132;cnn;4;5;4000;1000;5000;60
0.81975;89.4066781998;cnn;4;5;4000;1000;5000;70
0.77575;87.0255010128;cnn;4;5;4000;1000;5000;80
0.779;86.323846817;cnn;4;5;4000;1000;5000;90
0.75925;85.4953181744;cnn;4;5;4000;1000;5000;100
0.801;88.4255878925;cnn;4;5;4000;1000;5000;110
0.79325;88.0665409565;cnn;4;5;4000;1000;5000;120
0.79725;86.3374648094;cnn;4;5;4000;1000;5000;130
0.80925;89.0169818401;cnn;4;5;4000;1000;5000;140
0.79975;88.6422259808;cnn;4;5;4000;1000;5000;150
0.79275;85.5233280659;cnn;4;5;4000;1000;5000;160
0.796;87.95575881;cnn;4;5;4000;1000;5000;170
0.8105;87.3111741543;cnn;4;5;4000;1000;5000;180
0.7965;86.9094769955;cnn;4;5;4000;1000;5000;190
0.78375;84.6429879665;cnn;4;5;4000;1000;5000;200
